order_id,source_order_id,parent_order_id,lot_id,grade,steel_group,width,thickness,temp_mean,tons,backlog,due_date,roll_type,line_capability,priority,due_bucket,due_rank,line,line_source,proc_hours_big,proc_hours_small,proc_hours,is_virtual,force_break_before,campaign_id,seq,prev_width,prev_thickness,prev_group,prev_temp,width_drop,narrow_to_wide,width_jump_violation,thickness_violation,group_switch,non_pc_direct_switch,temp_conflict,line_order_local,global_seq,line_seq,campaign_seq,campaign_real_seq,line_name,width_jump_violation_real,thickness_violation_real,temp_conflict_real,non_pc_direct_switch_real
0030084442-000090,0030084442-000090,0030084442-000090,0030084442-000090,HC340/590DP,双相钢,1764.0,1.8,780.0,25.5,60.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.2125,0.26842105263157895,0.2125,False,False,1,1,,,,,,False,False,False,False,False,False,1,1,1,1,1,大辊线,False,False,False,False
VIRTUAL-00001,,,,VIRTUAL_PC,PC,1500.0,1.2,800.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,2,1764.0,1.8,双相钢,780.0,264.0,False,True,True,True,False,True,2,2,2,2,2,大辊线,False,False,False,False
VIRTUAL-00002,,,,VIRTUAL_PC,PC,1500.0,1.5,810.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,3,1500.0,1.2,PC,800.0,0.0,False,False,False,False,False,False,3,3,3,3,3,大辊线,False,False,False,False
VIRTUAL-00003,,,,VIRTUAL_PC,PC,1500.0,1.7,810.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,4,1500.0,1.5,PC,810.0,0.0,False,False,False,False,False,False,4,4,4,4,4,大辊线,False,False,False,False
0030084050-000160,0030084050-000160,0030084050-000160,0030084050-000160,DC04,IF钢,1500.0,2.0,820.0,24.0,52.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.2,0.25263157894736843,0.2,False,False,1,5,1500.0,1.7,PC,810.0,0.0,False,False,False,True,False,False,5,5,5,5,5,大辊线,False,False,False,False
VIRTUAL-00004,,,,VIRTUAL_PC,PC,1500.0,2.0,810.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,6,1500.0,2.0,IF钢,820.0,0.0,False,False,False,True,False,False,6,6,6,6,6,大辊线,False,False,False,False
VIRTUAL-00005,,,,VIRTUAL_PC,PC,1500.0,2.0,800.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,7,1500.0,2.0,PC,810.0,0.0,False,False,False,False,False,False,7,7,7,7,7,大辊线,False,False,False,False
VIRTUAL-00006,,,,VIRTUAL_PC,PC,1500.0,2.0,790.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,8,1500.0,2.0,PC,800.0,0.0,False,False,False,False,False,False,8,8,8,8,8,大辊线,False,False,False,False
0030082156-000480,0030082156-000480,0030082156-000480,0030082156-000480,HC340/590DP,双相钢,1500.0,2.0,780.0,24.0,53.96,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.2,0.25263157894736843,0.2,False,False,1,9,1500.0,2.0,PC,790.0,0.0,False,False,False,True,False,False,9,9,9,9,9,大辊线,False,False,False,False
0030082156-000330,0030082156-000330,0030082156-000330,0030082156-000330,HC340/590DP,双相钢,1500.0,1.6,780.0,24.0,15.92,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.2,0.25263157894736843,0.2,False,False,1,10,1500.0,2.0,双相钢,780.0,0.0,False,False,False,False,False,False,10,10,10,10,10,大辊线,False,False,False,False
0030083518-000580,0030083518-000580,0030083518-000580,0030083518-000580,T280VK,双相钢,1500.0,1.6,780.0,24.0,26.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.2,0.25263157894736843,0.2,False,False,1,11,1500.0,1.6,双相钢,780.0,0.0,False,False,False,False,False,False,11,11,11,11,11,大辊线,False,False,False,False
0030082964-000140,0030082964-000140,0030082964-000140,0030082964-000140,HC340/590DP,双相钢,1500.0,1.6,780.0,24.0,52.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.2,0.25263157894736843,0.2,False,False,1,12,1500.0,1.6,双相钢,780.0,0.0,False,False,False,False,False,False,12,12,12,12,12,大辊线,False,False,False,False
VIRTUAL-00007,,,,VIRTUAL_PC,PC,1500.0,1.6,790.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,13,1500.0,1.6,双相钢,780.0,0.0,False,False,False,True,False,False,13,13,13,13,13,大辊线,False,False,False,False
VIRTUAL-00008,,,,VIRTUAL_PC,PC,1500.0,1.6,800.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,14,1500.0,1.6,PC,790.0,0.0,False,False,False,False,False,False,14,14,14,14,14,大辊线,False,False,False,False
VIRTUAL-00009,,,,VIRTUAL_PC,PC,1500.0,1.5,810.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,15,1500.0,1.6,PC,800.0,0.0,False,False,False,False,False,False,15,15,15,15,15,大辊线,False,False,False,False
VIRTUAL-00010,,,,VIRTUAL_PC,PC,1500.0,1.5,820.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,16,1500.0,1.5,PC,810.0,0.0,False,False,False,False,False,False,16,16,16,16,16,大辊线,False,False,False,False
0030084049-000040,0030084049-000040,0030084049-000040,0030084049-000040,DC05,IF钢,1500.0,1.5,830.0,24.0,26.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.2,0.25263157894736843,0.2,False,False,1,17,1500.0,1.5,PC,820.0,0.0,False,False,False,True,False,False,17,17,17,17,17,大辊线,False,False,False,False
0020050276-000010,0020050276-000010,0020050276-000010,0020050276-000010,DC04,IF钢,1500.0,1.5,820.0,24.0,26.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.2,0.25263157894736843,0.2,False,False,1,18,1500.0,1.5,IF钢,830.0,0.0,False,False,False,False,False,False,18,18,18,18,18,大辊线,False,False,False,False
VIRTUAL-00011,,,,VIRTUAL_PC,PC,1500.0,1.5,810.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,19,1500.0,1.5,IF钢,820.0,0.0,False,False,False,True,False,False,19,19,19,19,19,大辊线,False,False,False,False
VIRTUAL-00012,,,,VIRTUAL_PC,PC,1500.0,1.5,800.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,20,1500.0,1.5,PC,810.0,0.0,False,False,False,False,False,False,20,20,20,20,20,大辊线,False,False,False,False
VIRTUAL-00013,,,,VIRTUAL_PC,PC,1500.0,1.5,790.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,21,1500.0,1.5,PC,800.0,0.0,False,False,False,False,False,False,21,21,21,21,21,大辊线,False,False,False,False
0030085700-000120,0030085700-000120,0030085700-000120,0030085700-000120,T280VK,双相钢,1500.0,1.5,780.0,24.0,26.0,2025-11-05,大辊,big_only,1,overdue,0,big_roll,big_only,0.2,0.25263157894736843,0.2,False,False,1,22,1500.0,1.5,PC,790.0,0.0,False,False,False,True,False,False,22,22,22,22,22,大辊线,False,False,False,False
VIRTUAL-00014,,,,VIRTUAL_PC,PC,1500.0,1.5,790.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,23,1500.0,1.5,双相钢,780.0,0.0,False,False,False,True,False,False,23,23,23,23,23,大辊线,False,False,False,False
VIRTUAL-00015,,,,VIRTUAL_PC,PC,1500.0,1.5,800.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,24,1500.0,1.5,PC,790.0,0.0,False,False,False,False,False,False,24,24,24,24,24,大辊线,False,False,False,False
VIRTUAL-00016,,,,VIRTUAL_PC,PC,1500.0,1.5,810.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,25,1500.0,1.5,PC,800.0,0.0,False,False,False,False,False,False,25,25,25,25,25,大辊线,False,False,False,False
VIRTUAL-00017,,,,VIRTUAL_PC,PC,1500.0,1.5,820.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,26,1500.0,1.5,PC,810.0,0.0,False,False,False,False,False,False,26,26,26,26,26,大辊线,False,False,False,False
0030082941-000030,0030082941-000030,0030082941-000030,0030082941-000030,DC05,IF钢,1500.0,1.5,830.0,24.0,32.98,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.2,0.25263157894736843,0.2,False,False,1,27,1500.0,1.5,PC,820.0,0.0,False,False,False,True,False,False,27,27,27,27,27,大辊线,False,False,False,False
VIRTUAL-00018,,,,VIRTUAL_PC,PC,1500.0,1.5,820.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,28,1500.0,1.5,IF钢,830.0,0.0,False,False,False,True,False,False,28,28,28,28,28,大辊线,False,False,False,False
VIRTUAL-00019,,,,VIRTUAL_PC,PC,1500.0,1.5,810.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,29,1500.0,1.5,PC,820.0,0.0,False,False,False,False,False,False,29,29,29,29,29,大辊线,False,False,False,False
VIRTUAL-00020,,,,VIRTUAL_PC,PC,1500.0,1.5,800.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,30,1500.0,1.5,PC,810.0,0.0,False,False,False,False,False,False,30,30,30,30,30,大辊线,False,False,False,False
VIRTUAL-00021,,,,VIRTUAL_PC,PC,1500.0,1.5,790.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,31,1500.0,1.5,PC,800.0,0.0,False,False,False,False,False,False,31,31,31,31,31,大辊线,False,False,False,False
0030082964-000120,0030082964-000120,0030082964-000120,0030082964-000120,HC340/590DP,双相钢,1500.0,1.5,780.0,24.0,52.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.2,0.25263157894736843,0.2,False,False,1,32,1500.0,1.5,PC,790.0,0.0,False,False,False,True,False,False,32,32,32,32,32,大辊线,False,False,False,False
VIRTUAL-00022,,,,VIRTUAL_PC,PC,1500.0,1.5,790.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,33,1500.0,1.5,双相钢,780.0,0.0,False,False,False,True,False,False,33,33,33,33,33,大辊线,False,False,False,False
VIRTUAL-00023,,,,VIRTUAL_PC,PC,1500.0,1.5,800.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,34,1500.0,1.5,PC,790.0,0.0,False,False,False,False,False,False,34,34,34,34,34,大辊线,False,False,False,False
VIRTUAL-00024,,,,VIRTUAL_PC,PC,1500.0,1.5,810.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,35,1500.0,1.5,PC,800.0,0.0,False,False,False,False,False,False,35,35,35,35,35,大辊线,False,False,False,False
VIRTUAL-00025,,,,VIRTUAL_PC,PC,1500.0,1.5,820.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,36,1500.0,1.5,PC,810.0,0.0,False,False,False,False,False,False,36,36,36,36,36,大辊线,False,False,False,False
0030082943-000020,0030082943-000020,0030082943-000020,0030082943-000020,DC05,IF钢,1500.0,1.45,830.0,24.0,78.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.2,0.25263157894736843,0.2,False,False,1,37,1500.0,1.5,PC,820.0,0.0,False,False,False,True,False,False,37,37,37,37,37,大辊线,False,False,False,False
VIRTUAL-00026,,,,VIRTUAL_PC,PC,1500.0,1.4,820.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,38,1500.0,1.45,IF钢,830.0,0.0,False,False,False,True,False,False,38,38,38,38,38,大辊线,False,False,False,False
VIRTUAL-00027,,,,VIRTUAL_PC,PC,1500.0,1.4,810.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,39,1500.0,1.4,PC,820.0,0.0,False,False,False,False,False,False,39,39,39,39,39,大辊线,False,False,False,False
VIRTUAL-00028,,,,VIRTUAL_PC,PC,1500.0,1.4,800.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,40,1500.0,1.4,PC,810.0,0.0,False,False,False,False,False,False,40,40,40,40,40,大辊线,False,False,False,False
VIRTUAL-00029,,,,VIRTUAL_PC,PC,1500.0,1.4,790.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,1,41,1500.0,1.4,PC,800.0,0.0,False,False,False,False,False,False,41,41,41,41,41,大辊线,False,False,False,False
