order_id,source_order_id,grade,steel_group,width,thickness,temp_mean,tons,backlog,due_date,roll_type,line_capability,priority,temp_min,temp_max,line,due_sort,line_source,campaign_id,campaign_tons,is_virtual,seq,prev_width,prev_thickness,prev_group,width_drop,narrow_to_wide,width_jump_violation,thickness_violation,temp_conflict,group_switch,non_pc_direct_switch,global_seq,line_seq,campaign_seq,line_name,campaign_real_seq
0030081403-000040#M702,0030081403-000040,T1500HS,HOTFORM,1558.0,1.2,840.0,24.0,104.0,2025-10-15,5.0小辊,small_only,3.0,840.0,840.0,small_roll,2025-10-15,small_only,1,1115.0,False,16,1563.0,1.4,HOTFORM,5.0,False,False,False,False,False,False,59,13,13,???,13
0030083730-000010#M460,0030083730-000010,T1500HS,HOTFORM,1540.0,1.4,840.0,24.0,400.0,2025-11-15,5.0小辊,small_only,3.0,840.0,840.0,small_roll,2025-11-15,small_only,1,1115.0,False,17,1558.0,1.2,HOTFORM,18.0,False,False,False,False,False,False,60,14,14,???,14
0020049965-000050#M458,0020049965-000050,DC01-D,PC,1500.0,1.2,815.0,24.0,130.0,2025-10-31,大辊/小辊,dual,1.0,815.0,815.0,small_roll,2025-10-31,dual,1,1115.0,False,18,1540.0,1.4,HOTFORM,40.0,False,False,False,False,True,True,61,15,15,???,15
0020049967-000030#M482,0020049967-000030,DC01-D,PC,1500.0,1.0,815.0,24.0,104.0,2025-10-31,大辊/小辊,dual,1.0,815.0,815.0,small_roll,2025-10-31,dual,1,1115.0,False,19,1500.0,1.2,PC,0.0,False,False,False,False,False,False,62,16,16,???,16
0020049964-000030#M473,0020049964-000030,DC01-D,PC,1500.0,1.15,815.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1.0,815.0,815.0,small_roll,2025-10-31,dual,1,1115.0,False,20,1500.0,1.0,PC,0.0,False,False,False,False,False,False,63,17,17,???,17
0020049964-000050#M474,0020049964-000050,DC01-D,PC,1500.0,1.35,815.0,24.0,131.62,2025-10-31,大辊/小辊,dual,1.0,815.0,815.0,small_roll,2025-10-31,dual,1,1115.0,False,21,1500.0,1.15,PC,0.0,False,False,False,False,False,False,64,18,18,???,18
0020049967-000040#M466,0020049967-000040,DC01-D,PC,1500.0,1.2,815.0,24.0,156.0,2025-10-31,大辊/小辊,dual,1.0,815.0,815.0,small_roll,2025-10-31,dual,1,1115.0,False,22,1500.0,1.35,PC,0.0,False,False,False,False,False,False,65,19,19,???,19
0020049964-000060#M452,0020049964-000060,DC01-D,PC,1500.0,1.4,815.0,24.0,156.0,2025-10-31,大辊/小辊,dual,1.0,815.0,815.0,small_roll,2025-10-31,dual,1,1115.0,False,23,1500.0,1.2,PC,0.0,False,False,False,False,False,False,66,20,20,???,20
0020049964-000090#M472,0020049964-000090,DC01-D,PC,1500.0,1.75,815.0,24.0,182.0,2025-10-31,大辊/小辊,dual,1.0,815.0,815.0,small_roll,2025-10-31,dual,1,1115.0,False,24,1500.0,1.4,PC,0.0,False,False,False,False,False,False,67,21,21,???,21
0020049964-000070#M464,0020049964-000070,DC01-D,PC,1500.0,1.5,815.0,24.0,182.0,2025-10-31,大辊/小辊,dual,1.0,815.0,815.0,small_roll,2025-10-31,dual,1,1115.0,False,25,1500.0,1.75,PC,0.0,False,False,False,False,False,False,68,22,22,???,22
0020049276-000020#M616,0020049276-000020,SPCC,PC,1500.0,1.43,805.0,24.0,105.44,2025-10-31,大辊/小辊,dual,1.0,805.0,805.0,small_roll,2025-10-31,dual,1,1115.0,False,27,1500.0,1.5,PC,0.0,False,False,False,False,False,False,69,23,23,???,23
0020050208-000020#M275,0020050208-000020,DC01,PC,1500.0,1.2,810.0,24.0,104.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,28,1500.0,1.43,PC,0.0,False,False,False,False,False,False,70,24,24,???,24
0020050276-000050#M262,0020050276-000050,DC01,PC,1500.0,1.2,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,29,1500.0,1.2,PC,0.0,False,False,False,False,False,False,71,25,25,???,25
0020049981-000020#M440,0020049981-000020,DC01,PC,1500.0,1.2,810.0,24.0,104.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,30,1500.0,1.2,PC,0.0,False,False,False,False,False,False,72,26,26,???,26
0020049981-000040#M448,0020049981-000040,DC01,PC,1500.0,1.5,810.0,24.0,104.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,31,1500.0,1.2,PC,0.0,False,False,False,False,False,False,73,27,27,???,27
0020050208-000060#M270,0020050208-000060,DC01,PC,1500.0,1.8,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,32,1500.0,1.5,PC,0.0,False,False,False,False,False,False,74,28,28,???,28
0020050208-000090#M274,0020050208-000090,DC01,PC,1500.0,2.0,810.0,24.0,104.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,33,1500.0,1.8,PC,0.0,False,False,False,False,False,False,75,29,29,???,29
0020050276-000070#M264,0020050276-000070,DC01,PC,1500.0,1.8,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,34,1500.0,2.0,PC,0.0,False,False,False,False,False,False,76,30,30,???,30
0020050276-000060#M263,0020050276-000060,DC01,PC,1500.0,1.5,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,35,1500.0,1.8,PC,0.0,False,False,False,False,False,False,77,31,31,???,31
0020050276-000020#M256,0020050276-000020,DC01,PC,1500.0,1.8,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,36,1500.0,1.5,PC,0.0,False,False,False,False,False,False,78,32,32,???,32
0020049981-000070#M438,0020049981-000070,DC01,PC,1500.0,2.0,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,37,1500.0,1.8,PC,0.0,False,False,False,False,False,False,79,33,33,???,33
0020049983-000130#M424,0020049983-000130,DC01,PC,1500.0,1.5,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,38,1500.0,2.0,PC,0.0,False,False,False,False,False,False,80,34,34,???,34
0020050208-000050#M266,0020050208-000050,DC01,PC,1500.0,1.5,810.0,24.0,104.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,39,1500.0,1.5,PC,0.0,False,False,False,False,False,False,81,35,35,???,35
